path	hits	statuscodes	mimetypes
/helo-has-a-home	1	200	text/html
/hennessey	1	200	text/html
/hera-has-a-home	1	200	text/html
/hercules	1	301	text/html
/hercules-has-a-home	1	200	text/html
/hercules-has-a-home-2	1	200	text/html
/hercules-has-a-home-2018	1	200	text/html
/herman-has-a-home	1	200	text/html
/hilary	1	301	text/html
/hilary-has-a-home	1	200	text/html
/hobo	1	200	text/html
/hobo-has-a-home	1	200	text/html
/holly	1	200	text/html
/holly-has-a-home	1	200	text/html
/horsey	1	301	text/html
/horsey-has-a-home	1	200	text/html
/hugo	1	200	text/html
/ichabod	1	200	text/html
/ichabod-has-a-home	1	200	text/html
/idaho-events	1	200	text/html
/igive	1	200	text/html
/in-memory-of-sarge	1	200	text/html
/in-memory-of-waldo	1	200	text/html
/index.html	2	200,404	text/html
/indy-has-a-home	1	200	text/html
/italics	1	301	text/html
/italics-tally	1	200	text/html
/its-all-about-the-dogs	1	200	text/html
/itsy-bitsy-has-a-home	1	200	text/html
/itsybitsy	1	301	text/html
/izzy	1	301	text/html
/izzy-has-a-home	1	200	text/html
/izzy-has-a-home-2	1	200	text/html
/jagger	1	200	text/html
/jagger-has-a-home	1	200	text/html
/jamison-has-a-home	1	200	text/html
/jax	1	200	text/html
/jax-has-a-home	1	200	text/html
/jax-has-a-home-2	1	200	text/html
/journey	1	200	text/html
/jumbo	1	200	text/html
/junior	1	301	text/html
/junior-has-a-home	1	200	text/html
/juniper	1	200	text/html
/kahlan	1	301	text/html
/kahlan-has-a-home	1	200	text/html
/kai	1	200	text/html
/kali	1	200	text/html
/kali-has-a-home	1	200	text/html
/kane	1	200	text/html
/kane-has-a-home	1	200	text/html
/kane-has-a-home-2020	1	200	text/html
/kaori-has-a-home	1	200	text/html
/kara	1	200	text/html
/kaya-has-a-home	1	200	text/html
/kenya-has-a-home	1	200	text/html
/kenya-has-a-home-2	1	200	text/html
/kevin	1	200	text/html
/khaleesi	1	301	text/html
/khaleesi-has-a-home	1	200	text/html
/khan	1	200	text/html
/kilo	1	301	text/html
/kilo-has-a-home	1	200	text/html
/kilo-has-a-home-2	1	200	text/html
/kimber-has-a-home	1	200	text/html
/king-has-a-home	1	200	text/html
/king-louie	1	301	text/html
/king-louie-home	1	200	text/html
/kingston	1	200	text/html
/kinnick	1	301	text/html
/kinnick-has-a-home	1	200	text/html
/kinnick-has-a-home-2	1	200	text/html
/kiva	1	200	text/html
/kona	1	200	text/html
/kona-has-a-home	1	200	text/html
/korben	1	200	text/html
/kratos	1	200	text/html
/kratos-has-a-home	1	200	text/html
/kujo	1	200	text/html
/kujo-has-a-home	1	200	text/html
/kumo	1	200	text/html
/kweli	1	301	text/html
/kweli-home	1	200	text/html
/kylo	1	200	text/html
/kylo-has-a-home	1	200	text/html
/lachlan	1	301	text/html
/lachlan-has-a-home	1	200	text/html
/lady	1	301	text/html
/lady-has-a-home	1	200	text/html
/layla	1	301	text/html
/layla-has-a-home	1	200	text/html
/leia	1	301	text/html
/leia-has-a-home	1	200	text/html
/leila	1	301	text/html
/leila-has-a-home	1	200	text/html
/leo	1	200	text/html
/leonidas	1	200	text/html
/leonidas-has-a-home	1	200	text/html
/liberty-has-a-home	1	200	text/html
/life-really-like-great-dane	1	200	text/html
/life-settlements	1	200	text/html
/lilah	1	200	text/html
/lilith	1	200	text/html
/lilith-has-a-home	1	200	text/html
/lilli-has-a-home	1	200	text/html
/lilo	1	200	text/html
/lily	1	200	text/html
/logan-has-a-home	1	200	text/html
/loki	1	301	text/html
/loki-has-a-home	1	200	text/html
/loki-has-a-home-2	1	200	text/html
/loki-utah	1	200	text/html
/lola	1	200	text/html
/lola-2	1	301	text/html
/lola-has-a-home	1	200	text/html
/lottie	1	200	text/html
/lucky	1	301	text/html
/lucky-has-a-home	1	200	text/html
/lucy	1	301	text/html
/lucy-has-a-home	1	200	text/html
/lucy-has-a-home-2	1	200	text/html
/lucy-has-a-home-3	1	200	text/html
/ludlow	1	301	text/html
/ludlow-has-a-home	1	200	text/html
/luke	1	301	text/html
/luke-has-a-home	1	200	text/html
/lulu	1	200	text/html
/lulu-has-a-home	1	200	text/html
/luna	1	301	text/html
/luna-blue	1	200	text/html
/luna-has-a-home	1	200	text/html
/luna-has-a-home-2	1	200	text/html
/luna-has-a-home-3	1	200	text/html
/luna-has-a-home-4	1	200	text/html
/lyric	1	301	text/html
/lyric-has-a-home	1	200	text/html
/madi-sue-has-a-home	1	200	text/html
/madisue	1	200	text/html
/mae	1	200	text/html
/mae-has-a-home	1	200	text/html
/magenta	1	200	text/html
/magenta-has-a-home	1	200	text/html
/maggie	1	200	text/html
/magnum	1	200	text/html
/magnum-has-a-home	1	200	text/html
/maisy	1	200	text/html
/maivis	1	200	text/html
/marley	1	301	text/html
/marley-has-a-home	1	200	text/html
/marlo	1	200	text/html
/marlo-has-a-home	1	200	text/html
/marlo-has-a-home-2	1	200	text/html
/marmalade-has-a-home	1	200	text/html
/mary	1	301	text/html
/mary-has-a-home	1	200	text/html
/maverick	1	200	text/html
/max	1	301	text/html
/max-has-a-home	1	200	text/html
/max-has-a-home-2	1	200	text/html
/max-piebald	1	200	text/html
/maximas	1	200	text/html
/maximus	1	301	text/html
/maxine	1	200	text/html
/maya-has-a-home	1	200	text/html
/medical%	1	301	text/html
/meet-ajax	1	200	text/html
/meet-angus	1	200	text/html
/meet-boomer	1	301	text/html
/meet-daisy-may	1	200	text/html
/meet-haus	1	200	text/html
/meet-kinnick	1	200	text/html
/meet-ryder	1	200	text/html
/meet-she-ra	1	200	text/html
/meet-tank-merle-mantle	1	200	text/html
/meet-whimsy	1	200	text/html
/meet_our_board	1	200	text/html
/mera	1	200	text/html
/merle	1	200	text/html
/merlyn-has-a-home	1	200	text/html
/mia	1	200	text/html
/mika-has-a-home	1	200	text/html
/milley	1	200	text/html
/milo	1	200	text/html
/mimi	1	200	text/html
/mimi-litter	1	200	text/html
/misty	1	200	text/html
/molly	1	301	text/html
/molly-sullivan-have-a-home	1	200	text/html
/moment-daaaaaaawwwwwww	1	200	text/html
/monroe	1	301	text/html
/monroe-home	1	200	text/html
/montana	1	200	text/html
/montana-has-a-home	1	200	text/html
/moon	1	200	text/html
/moose	1	200	text/html
/moose-has-a-home	1	200	text/html
/moose-has-a-home-2	1	200	text/html
/morty-has-a-home	1	200	text/html
/morty-jamison	1	200	text/html
/motorhome-has-a-home	1	200	text/html
/myka-has-a-home	1	200	text/html
/myotis	1	301	text/html
/myotis-has-a-home	1	200	text/html
/nala-has-a-home	1	200	text/html
/nebraska-events	1	200	text/html
/nebraska-events-2	1	200	text/html
/newsletter page 1.htm	1	200	text/html
/newsletter page 2.htm	1	200	text/html
/newsletter+page+1.htm	1	404	text/html
/newsletters	1	200	text/html
/nike	1	200	text/html
/niko	1	200	text/html
/noah	1	301	text/html
/noah-has-a-home	1	200	text/html
/oakley	1	200	text/html
/oakley-has-a-home	1	200	text/html
/obi	1	301	text/html
/obi-has-a-home	1	200	text/html
/ocean	1	200	text/html
/odie	1	200	text/html
/odin	1	200	text/html
/odin-has-a-home	1	200	text/html
/olive	1	301	text/html
/olive-has-a-home	1	200	text/html
/oliver	1	200	text/html
/onyx	1	200	text/html
/oreo	1	200	text/html
/oshie-has-a-home	1	200	text/html
/our_mission	1	200	text/html
/our_organization	1	200	text/html
/owner-surrender-thank-you	1	200	text/html
/oz	1	301	text/html
/oz-has-a-home	1	200	text/html
/paisley	1	200	text/html
/paris-has-a-home	1	200	text/html
/pause	1	200	text/html
/pawsforcharity.htm	1	200	text/html
/penelope	1	200	text/html
/peralta	1	301	text/html
/peralta-has-a-home	1	200	text/html
/persephone	1	200	text/html
/pharaoh	1	200	text/html
/phoenix	1	200	text/html
/piper	1	200	text/html
/piper-has-a-home	1	200	text/html
/piwik.php	1	302	text/html
/poppy-2	1	200	text/html
/pour-it-forward	1	200	text/html
/pride-month	1	200	text/html
/project	1	200	text/html
/pumpkin	1	200	text/html
/rain-has-a-home	1	200	text/html
/rainbow-bridge-calendar	1	200	text/html
/ramona	1	200	text/html
/ranger	1	200	text/html
/ranger-has-a-home	1	200	text/html
/raton-has-a-home	1	200	text/html
/raven	1	301	text/html
/raven-has-a-home	1	200	text/html
/reese-has-a-home	1	200	text/html
/rehome	1	200	text/html
/remus	1	200	text/html
/rescue-t-shirts	1	200	text/html
/rescuerscreed.html	1	200	text/html
/rex-has-a-home	1	200	text/html
/rhea	1	200	text/html
/rhea-has-a-home	1	200	text/html
/rhyder-james	1	200	text/html
/rhyder-james-has-a-home	1	200	text/html
/ripley	1	200	text/html
/rmgdri	2	301,404	text/html
/rmgdri-visa	2	200	text/html
/rmgreatdane.org	1	404	text/html
/rocko	1	200	text/html
/rocky	1	301	text/html
/rocky-2	1	301	text/html
/rocky-has-a-home	1	200	text/html
/rocky-has-a-home-2	1	200	text/html
/roe	1	301	text/html
/roe-has-a-home	1	200	text/html
/roman	1	200	text/html
/roman-has-a-home	1	200	text/html
/romeo	1	301	text/html
/romeo-has-a-home	1	200	text/html
/ronan-echo	1	200	text/html
/rooster	1	301	text/html
/rooster-has-a-home	1	200	text/html
/rosco-has-a-home	1	200	text/html
/roxii	1	301	text/html
/roxii-4	1	301	text/html
/roxii-has-a-home	1	200	text/html
/roxxie	1	200	text/html
/roxxy	1	200	text/html
/roxy-has-a-home	1	200	text/html
/ruby	1	301	text/html
/ruby-has-a-home	1	200	text/html
/rufus	1	200	text/html
/ryder	1	301	text/html
/ryder-has-a-home	1	200	text/html
/ryker	1	200	text/html
/ryker-has-a-home	1	200	text/html
/ryven	1	200	text/html
/sadie	1	200	text/html
/sadie-has-a-home	1	200	text/html
/sadie-has-a-home-2	1	200	text/html
/safe-happy-healthy-new-year	1	200	text/html
/sailor	1	200	text/html
/salem	1	200	text/html
/sam	1	200	text/html
/sammie	1	200	text/html
/sampson	1	301	text/html
/sampson-has-a-home	1	200	text/html
/samson	1	301	text/html
/samson-has-a-home	1	200	text/html
/sandy-has-a-home	1	200	text/html
/sarah	1	301	text/html
/sarah-has-a-home	1	200	text/html
/sarge	1	200	text/html
/scoll	1	200	text/html
/scooby	1	301	text/html
/scooby-has-a-home	1	200	text/html
/scout	1	200	text/html
/sergeant	1	404	text/html
/shadow-has-a-home	1	200	text/html
/she-ra	1	301	text/html
/she-ra-has-a-home	1	200	text/html
/sheba	1	200	text/html
/sheila	1	301	text/html
/sheila-has-a-home	1	200	text/html
/shelter-transfers	1	200	text/html
/shiloh-has-a-home	1	200	text/html
/siere	1	301	text/html
/siere-has-a-home	1	200	text/html
/siere-home	1	200	text/html
/simba	1	301	text/html
/simba-has-a-home	1	200	text/html
/simon	1	200	text/html
/simon-2	1	301	text/html
/simon-has-a-home	1	200	text/html
/sinai	1	200	text/html
/sinai-has-a-home	1	200	text/html
/siren	1	200	text/html
/siryn-ray	1	200	text/html
/siryn-rey	1	200	text/html
/sitemap.html	1	200	text/html
/sky	1	301	text/html
/sky-has-a-home	1	200	text/html
/sky-has-a-home-2	1	200	text/html
/skye	1	301	text/html
/skye-has-a-home	1	200	text/html
/slide10.htm	1	200	text/html
/slide11.htm	1	200	text/html
/slide12.htm	1	200	text/html
/slide13.htm	1	200	text/html
/slide14.htm	1	200	text/html
/slide15.htm	1	200	text/html
/slide3.htm	1	200	text/html
/slide4.htm	1	200	text/html
/slide6.htm	1	200	text/html
/slide8.htm	1	200	text/html
/slide9.htm	1	200	text/html
/slim-jim-has-a-home	1	200	text/html
/slimjim	1	301	text/html
/snoop	1	200	text/html
/soka	1	200	text/html
/soka-has-a-home	1	200	text/html
/sparky	1	200	text/html
/sponsor-a-dane	1	200	text/html
/sponsor-abby	1	200	text/html
/sponsor-beau	1	200	text/html
/sponsor-belle	1	200	text/html
/sponsor-diego	1	200	text/html
/sponsor-duke	1	200	text/html
/sponsor-gary	1	200	text/html
/sponsor-guinness	1	200	text/html
/sponsor-harlow	1	200	text/html
/sponsor-harvey	1	200	text/html
/sponsor-odin	1	404	text/html
/sponsor-olive	1	200	text/html
/sponsor-romeo	1	200	text/html
/sponsor-rosie	1	200	text/html
/sponsor-sampson	1	200	text/html
/sponsor-simon	1	200	text/html
/sponsor-tiny	1	200	text/html
/sponsor-tiny-2	1	200	text/html
/sponsor-whiskey	1	200	text/html
/star	1	301	text/html
/star-has-a-home	1	200	text/html
/statistics.asp	1	404	text/html
/stefani	1	301	text/html
/stefani-has-a-home	1	200	text/html
/stella	1	200	text/html
/stella-has-a-home	1	200	text/html
/stella.htm	1	200	text/html
/stetson	1	200	text/html
/stitch	1	200	text/html
/store	4	200	text/html
/stryder	1	200	text/html
/successes.html	1	200	text/html
/sullivan	1	301	text/html
/sully	1	200	text/html
/sully-has-a-home	1	200	text/html
/summer-safety-tips-for-dog-owners	1	200	text/html
/sunny	1	200	text/html
/surrender	1	200	text/html
/sven	1	200	text/html
/sven-has-a-home	1	200	text/html
/swift	1	301	text/html
/swift-has-a-home	1	200	text/html
/swisher	1	200	text/html
/takoda	1	301	text/html
/takota-has-a-home	1	200	text/html
/takuma-has-a-home	1	200	text/html
/tank	1	301	text/html
/tank-has-a-home	1	200	text/html
/tank-has-a-home-2	1	200	text/html
/tankmerle	1	301	text/html
/taos	1	301	text/html
/taos-has-a-home	1	200	text/html
/taz	1	200	text/html
/teagan	1	301	text/html
/thank-you	1	200	text/html
/thor	1	200	text/html
/thor-has-a-home	1	200	text/html
/tiberius-has-a-home	1	200	text/html
/tigs	1	200	text/html
/tigs-has-a-home	1	200	text/html
/tiny	1	301	text/html
/tiny-tim	1	200	text/html
/tipsy	1	200	text/html
/tipsy-has-a-home	1	200	text/html
/titan	1	200	text/html
/titus-has-a-home	1	200	text/html
/tobias	1	200	text/html
/toby	1	200	text/html
/toni	1	200	text/html
/tripp	1	200	text/html
/tripp-now-cash-has-a-home	1	200	text/html
/tularossa-has-a-home	1	200	text/html
/tulip	1	301	text/html
/tulip-has-a-home	1	301	text/html
/tux	1	200	text/html
/tyr	1	200	text/html
/tyson	1	200	text/html
/tytus-has-a-home	1	200	text/html
/utah-events	1	200	text/html
/utah-events-2	1	200	text/html
/vail	1	200	text/html
/vail-has-a-home	1	200	text/html
/vail-has-a-home-2	1	200	text/html
/valencia-has-a-home	1	200	text/html
/velma	1	200	text/html
/vic	1	200	text/html
/vic-has-a-home	1	200	text/html
/volunteer	1	200	text/html
/volunteer-application	1	200	text/html
/volunteer-opportunities	1	200	text/html
/wait-dont-change-the-channel-diego	1	200	text/html
/waldo	1	200	text/html
/wally	1	301	text/html
/wally-has-a-home	1	200	text/html
/wally-home	1	200	text/html
/watson	1	200	text/html
/waunita	1	200	text/html
/waylon	1	200	text/html
/wd97vwr32.exe	1	200	application/octet-stream
/whimsy	1	301	text/html
/whimsy-has-a-home	1	200	text/html
/whiskey	1	301	text/html
/whiskey-has-home	1	200	text/html
/willie	1	200	text/html
/willow	1	200	text/html
/willow-has-a-home	1	200	text/html
/willy	1	301	text/html
/willy-has-a-home	1	200	text/html
/wilson	1	301	text/html
/wilson-has-a-home	1	200	text/html
/winston	1	200	text/html
/winter	1	301	text/html
/winter-has-a-home	1	200	text/html
/wish-list	1	200	text/html
/wooftraxs	1	200	text/html
/wordpress	11	301	text/html
/www.BestDiscountPetSupplies.com	1	404	text/html
/www.bearvalleyvet.com	1	404	text/html
/www.wrah.com	1	404	text/html
/wyatt	1	200	text/html
/xena-has-a-home	1	200	text/html
/yzma	1	200	text/html
/yzma-has-a-home	1	200	text/html
/zelda	1	200	text/html
/zena	1	200	text/html
/zeus	1	301	text/html
/zeus-fawn	1	200	text/html
/zeus-has-a-home	1	200	text/html
/zeus-has-a-home-2	1	200	text/html
/zeus-has-a-home-3	1	200	text/html
/zeus-has-a-home-4	1	200	text/html
/zeus-has-a-home-5	1	200	text/html
/zeus-has-a-home-6	1	200	text/html
/zeus-has-a-home-7	1	200	text/html
/zeus-has-a-home-8	1	200	text/html
/zeus__trashed	1	404	text/html
/zeva	1	200	text/html
/zeva-has-a-home	1	200	text/html
/zhara	1	200	text/html
/zorba	1	200	text/html
/zuek	1	301	text/html
/zuek-has-a-home	1	200	text/html
/zzyzx-has-a-home	1	200	text/html
/🎬-when-hollywood-meets-real-life-what-the-friend-doesnt-show-you-about-great-danes	1	200	text/html
/.well-known/nodeinfo	1	404	text/html
/.well-known/openid-configuration	1	404	text/html
/2014-successful-dog-adoptions/feed	1	200	application/rss+xml
/2014/12	1	200	text/html
/2015-adoptions/feed	1	200	application/rss+xml
/2015/01	1	200	text/html
/2015/02	1	200	text/html
/2015/03	1	200	text/html
/2015/04	1	200	text/html
/2015/05	1	200	text/html
/2015/06	1	200	text/html
/2015/08	1	200	text/html
/2015/09	1	200	text/html
/2015/10	1	200	text/html
/2015/11	1	200	text/html
/2015/12	1	200	text/html
/2016/01	1	200	text/html
/2016/02	1	200	text/html
/2016/03	1	200	text/html
/2016/04	1	200	text/html
/2016/05	1	200	text/html
/2016/06	1	200	text/html
/2016/07	1	200	text/html
/2016/08	1	200	text/html
/2016/09	1	200	text/html
/2016/10	1	200	text/html
/2016/11	1	200	text/html
/2016/12	1	200	text/html
/2017/01	1	200	text/html
/2017/02	1	200	text/html
/2017/03	1	200	text/html
/2017/04	1	200	text/html
/2017/05	1	200	text/html
/2017/06	1	200	text/html
/2017/07	1	200	text/html
/2017/08	1	200	text/html
/2017/09	1	200	text/html
/2017/10	1	200	text/html
/2017/11	1	200	text/html
/2017/12	1	200	text/html
/2018/01	1	200	text/html
/2018/02	1	200	text/html
/2018/03	1	200	text/html
/2018/04	1	200	text/html
/2018/05	1	200	text/html
/2018/06	1	200	text/html
/2018/07	1	200	text/html
/2018/08	1	200	text/html
/2018/09	1	200	text/html
/2018/10	1	200	text/html
/2018/11	1	200	text/html
/2018/12	1	200	text/html
/2019/01	1	200	text/html
/2019/02	1	200	text/html
/2019/03	1	200	text/html
/2019/04	1	200	text/html
/2019/05	1	200	text/html
/2019/06	1	200	text/html
/2019/07	1	200	text/html
/2019/08	1	200	text/html
/2019/09	1	200	text/html
/2019/10	1	200	text/html
/2019/11	1	200	text/html
/2019/12	1	200	text/html
/2020/01	1	200	text/html
/2020/02	1	200	text/html
/2020/03	1	200	text/html
/2020/04	1	200	text/html
/2020/05	1	200	text/html
/2020/06	1	200	text/html
/2020/07	1	200	text/html
/2020/08	1	200	text/html
/2020/09	1	200	text/html
/2020/10	1	200	text/html
/Documents/2011 RMGDRI Photo Contest Entry Form.doc	1	200	application/msword
/Documents/RMGDRI Adoption_Foster application 2011.doc	1	200	application/msword
/Documents/RMGDRI Adoption_Foster application 2012.doc	1	200	application/msword
/Documents/RMGDRI Application for Adoption v1-1.doc	1	200	application/msword
/Documents/RMGDRI Rescue Code of Conduct.doc	1	200	application/msword
/Documents/RMGDRI Volunteer Application v1-0.doc	1	200	application/msword
/Documents/RMGDRIVolunteerApplication_v2-0.doc	1	200	application/msword
/Documents/RMGDRI_Foster_Application.doc	1	200	application/msword
/Home/polarpups_fan_jp60.jpe	1	200	image/jpeg
/MissingPets/Great_Dane_Lix.html	1	404	text/html
/MissingPets/Index.html	1	200	text/html
/MissingPets/Needs_Listx.html	1	404	text/html
/MissingPets/Organizationx.html	1	404	text/html
/MissingPets/Our_Successesx.html	1	404	text/html
/Our_Successes4x_files/editdata.mso	1	404	text/html
/RMGDRI/index.php	143	200,302,404	application/atom+xml,application/rss+xml,text/html
/Remembering01/Gracie Lou Hardy.htm	1	200	text/html
/Sponsor/SponsoraDane.html	1	200	text/html
/Store/Creature Comforts Cookbook.htm	1	200	text/html
/Store/Great Danes Make Great People - Frame.htm	1	200	text/html
/Store/index2.htm	2	200	text/html
/Store/index2.html	1	200	text/html
/Store/loading.htm	1	200	text/html
/Store/loading.html	1	404	text/html
/Successes 2005/Our_Successes10x.html	1	200	text/html
/Successes 2005/Our_Successes11x.html	1	200	text/html
/Successes 2005/Our_Successes12x.html	1	200	text/html
/Successes 2005/Our_Successes13x.html	1	200	text/html
/Successes 2005/Our_Successes14x.html	1	200	text/html
/Successes 2005/Our_Successes15x.html	1	200	text/html
/Successes 2005/Our_Successes2x.html	1	200	text/html
/Successes 2005/Our_Successes3x.html	1	200	text/html
/Successes 2005/Our_Successes4x.html	1	200	text/html
/Successes 2005/Our_Successes5x.html	1	200	text/html
/Successes 2005/Our_Successes6x.html	1	200	text/html
/Successes 2005/Our_Successes7x.html	1	200	text/html
/Successes 2005/Our_Successes8x.html	1	200	text/html
/Successes 2005/Our_Successes9x.html	1	200	text/html
/Successes 2005/Our_Successesx.html	1	200	text/html
/Successes 2006/Adoptable_Grex.html	1	404	text/html
/Successes 2006/Our_Succes2x.html	1	404	text/html
/Successes 2006/Our_Succes3x.html	1	404	text/html
/Successes 2006/Our_Successes10x.html	1	200	text/html
/Successes 2006/Our_Successes11x.html	1	200	text/html
/Successes 2006/Our_Successes12x.html	1	200	text/html
/Successes 2006/Our_Successes13x.html	1	200	text/html
/Successes 2006/Our_Successes14x.html	1	200	text/html
/Successes 2006/Our_Successes15x.html	1	200	text/html
/Successes 2006/Our_Successes16x.html	1	200	text/html
/Successes 2006/Our_Successes17x.html	1	200	text/html
/Successes 2006/Our_Successes1x.html	1	200	text/html
/Successes 2006/Our_Successes2x.html	1	200	text/html
/Successes 2006/Our_Successes3x.html	1	200	text/html
/Successes 2006/Our_Successes4x.html	1	200	text/html
/Successes 2006/Our_Successes5x.html	1	200	text/html
/Successes 2006/Our_Successes6x.html	1	200	text/html
/Successes 2006/Our_Successes7x.html	1	200	text/html
/Successes 2006/Our_Successes8x.html	1	200	text/html
/Successes 2006/Our_Successes9x.html	1	200	text/html
/Successes 2006/Vetsx.html	1	404	text/html
/Successes 2007/Adoptable_Grex.html	1	404	text/html
/Successes 2007/Our_Successes10x.html	1	200	text/html
/Successes 2007/Our_Successes11x.html	1	200	text/html
/Successes 2007/Our_Successes12x.html	1	200	text/html
/Successes 2007/Our_Successes13x.html	1	200	text/html
/Successes 2007/Our_Successes14x.html	1	200	text/html
/Successes 2007/Our_Successes15x.html	1	200	text/html
/Successes 2007/Our_Successes16x.html	1	200	text/html
/Successes 2007/Our_Successes17x.html	1	200	text/html
/Successes 2007/Our_Successes18x.html	1	200	text/html
/Successes 2007/Our_Successes19x.html	1	200	text/html
/Successes 2007/Our_Successes1x.html	1	200	text/html
/Successes 2007/Our_Successes20x.html	1	200	text/html
/Successes 2007/Our_Successes21x.html	1	200	text/html
/Successes 2007/Our_Successes22x.html	1	200	text/html
/Successes 2007/Our_Successes2x.html	1	200	text/html
/Successes 2007/Our_Successes3x.html	1	200	text/html
/Successes 2007/Our_Successes4x.html	1	200	text/html
/Successes 2007/Our_Successes5x.html	1	200	text/html
/Successes 2007/Our_Successes6x.html	1	200	text/html
/Successes 2007/Our_Successes7x.html	1	200	text/html
/Successes 2007/Our_Successes8x.html	1	200	text/html
/Successes 2007/Our_Successes9x.html	1	200	text/html
/Successes 2007/Vetsx.html	1	404	text/html
/Successes 2008/Our_Successes10x.html	1	200	text/html
/Successes 2008/Our_Successes11x.html	1	200	text/html
/Successes 2008/Our_Successes12x.html	1	200	text/html
/Successes 2008/Our_Successes13x.html	1	200	text/html
/Successes 2008/Our_Successes14x.html	1	200	text/html
/Successes 2008/Our_Successes15x.html	1	200	text/html
/Successes 2008/Our_Successes16x.html	1	200	text/html
/Successes 2008/Our_Successes17x.html	1	200	text/html
/Successes 2008/Our_Successes1x.html	1	200	text/html
/Successes 2008/Our_Successes2x.html	1	200	text/html
/Successes 2008/Our_Successes3x.html	1	200	text/html
/Successes 2008/Our_Successes4x.html	1	200	text/html
/Successes 2008/Our_Successes5x.html	1	200	text/html
/Successes 2008/Our_Successes6x.html	1	200	text/html
/Successes 2008/Our_Successes7x.html	1	200	text/html
/Successes 2008/Our_Successes8x.html	1	200	text/html
/Successes 2008/Our_Successes9x.html	1	200	text/html
/Successes 2009/Our_Successes10x.html	1	200	text/html
/Successes 2009/Our_Successes11x.html	1	200	text/html
/Successes 2009/Our_Successes12x.html	1	200	text/html
/Successes 2009/Our_Successes1x.html	1	200	text/html
/Successes 2009/Our_Successes2x.html	1	200	text/html
/Successes 2009/Our_Successes3x.html	1	200	text/html
/Successes 2009/Our_Successes4x.html	1	200	text/html
/Successes 2009/Our_Successes5x.html	1	200	text/html
/Successes 2009/Our_Successes6x.html	1	200	text/html
/Successes 2009/Our_Successes7x.html	1	200	text/html
/Successes 2009/Our_Successes8x.html	1	200	text/html
/Successes 2009/Our_Successes9x.html	1	200	text/html
/Successes 2009/piwik.php	1	302	text/html
/Successes 2010/Our_Successes10x.html	1	200	text/html
/Successes 2010/Our_Successes12x.html	1	200	text/html
/Successes 2010/Our_Successes1x.html	1	200	text/html
/Successes 2010/Our_Successes3x.html	1	200	text/html
/Successes 2010/Our_Successes4x.html	1	200	text/html
/Successes 2010/Our_Successes5x.html	1	200	text/html
/Successes 2010/Our_Successes6x.html	1	200	text/html
/Successes 2010/Our_successes2x.html	1	200	text/html
/Successes 2010/Our_successes8x.html	1	200	text/html
/Successes 2010/Our_successes9x.html	1	200	text/html
/Successes 2011/Our_Successes1.html	1	200	text/html
/Successes 2011/Our_Successes12.html	1	200	text/html
/Successes 2011/Our_Successes1x.html	1	404	text/html
/Successes 2011/Our_Successes2.html	1	200	text/html
/Successes 2011/Our_Successes3.html	1	200	text/html
/Successes 2011/Our_Successes4.html	1	200	text/html
/Successes 2011/Our_Successes6.html	1	200	text/html
/Successes 2011/Our_Successes7.html	1	200	text/html
/Successes 2011/Our_successes11.html	1	200	text/html
/Successes 2011/Our_successes5.html	1	200	text/html
/ThenAndNow/Our_Successes1x.html	1	404	text/html
/ThenAndNow/our_followups.html	1	200	text/html
/about-great-danes/feed	1	200	application/rss+xml
/about/feed	1	200	application/rss+xml
/adopt-a-senior/feed	1	200	application/rss+xml
/adoptable_grea/RMGDRI Adoption Application.doc	1	200	application/msword
/adoption-application/feed	1	200	text/xml
/adoption-information/feed	1	200	application/rss+xml
/author/lwersinger	1	301	text/html
/available-great-danes/feed	1	200	text/xml
/butter-braids/feed	1	200	text/xml
/category/2026-successes	1	200	text/html
/category/adoptions	1	200	text/html
/category/available-danes	1	200	text/html
/category/blog	1	200	text/html
/category/foster	1	200	text/html
/category/foster-family	1	200	text/html
/category/great-danes-2	1	200	text/html
/category/in-memory	1	200	text/html
/category/raising-danes	1	200	text/html
/category/successes	1	200	text/html
/category/uncategorized	1	200	text/html
/category/video	1	200	text/html
/chaz/feed	1	200	text/xml
/chloe/feed	1	200	application/rss+xml
/coloardo_events/feed	1	200	text/xml
/colorado_events/feed	1	200	application/rss+xml
/contact-us/feed	1	200	application/rss+xml
/dane-related-links/feed	1	200	application/rss+xml
/donate/feed	1	200	application/rss+xml
/events/New Baby Classes.doc	1	200	application/msword
/events/feed	1	200	application/rss+xml
/flowerpower/feed	1	200	application/rss+xml
/food/banners	1	404	text/html
/foster-application/feed	1	200	application/rss+xml
/foster-information/feed	1	200	application/rss+xml
/galleries/eoscommon	1	404	text/html
/geocities.com/gdcgkc	1	404	text/html
/get_involved/feed	1	200	application/rss+xml
/great-dane-health-resources/feed	1	200	application/rss+xml
/harley-2/feed	1	200	text/xml
/home-2/feed	1	200	text/xml
/idaho-events/feed	1	200	application/rss+xml
/igive/feed	1	200	application/rss+xml
/italics/feed	1	200	application/rss+xml
/layla/feed	1	200	application/rss+xml
/links/canine_influenza.html	1	200	text/html
/lucky/feed	1	200	application/rss+xml
/meet_our_board/feed	1	200	application/rss+xml
/missingpets/clyde.html	1	200	text/html
/nebraska-events/feed	1	200	application/rss+xml
/our_mission/feed	1	200	application/rss+xml
/our_organization/feed	1	200	application/rss+xml
/pour-it-forward/feed	1	200	application/rss+xml
/project/cowboy	1	200	text/html
